Date, Area, Obs, Grid, Alt, Aspect, Incline, Location, Air Temp, Wind Dir, Wind Speed, Cloud, Precip Code, Drift, Total Snow Depth, Foot Pen, Ski Pen, Rain at 900, Summit Air Temp, Summit Wind Dir, Summit Wind Speed, Observed aval. hazard, Forecast aval. hazard, Avalanche Code, Max Temp Grad, Max Hardness Grad, No Settle, Snow Index, Insolation, Crystals, Wetness, AV Cat, Snow Temp, Comments,
26/03/2024 12:00,Northern Cairngorms,DG,998033,1095,250,40,Coire an t-Sneachda,-0.4,0.00,0,50,0 - None,0,80,10,0,0,-2.5,115,13,Low,Considerable +,0,0.6,5,248,0,12,0,1,0,-0.7,Snow profile not to ground.,
26/03/2024 11:50,Southern Cairngorms,SN,163771,970,270,25,"W aspect, Coire Fionn, Glas Maol",-2.8,70.00,10,80,2 - Trace,0,165,70,0,0,-2.5,67,20,Moderate,Moderate,3011,1.1,3,176,0,12,0,1,0,-3.3,Multiple failures in soft slab. 3 x small sets of natural slab debris,
26/03/2024 11:30,Torridon,GP,966597,950,160,30,"Spidean Coire nan Clach, Beinn Eighe",-3,0.00,0,70,0 - None,0,62,1,0,0,-3,90,10,Low,Low,0,0.6,2,202,0,12,0,1,0,-0.6,,
26/03/2024 11:30,Lochaber,BM,174727,1150,10,10,Carn Dearg Meadhonach,-2.9,30.00,5,80,4 - Light Showers,0,105,5,0,0,-4,127,11,Moderate,Moderate,0,1.7,2,258,0,12,5,1,0,-3,Multiple weaknesses in the snowpack.,
26/03/2024 11:30,Creag Meagaidh,ATh,463903,912,329,35,Meall an t-Snaim,-1.7,80.00,10,80,4 - Light Showers,0,140,20,0,0,-3,90,15,Moderate,Moderate,0,0.5,2,220,0,12,0,1,0,-0.8,Not to ground.,
25/03/2024 12:10,Southern Cairngorms,PN/IC,256853,1067,325,12,"Lochnagar, above W aspects",-1.7,135.00,11,100,4 - Light Showers,0,35,1,0,0,-2.3,170,15,Low,Low,0,0.5,0,172,0,12,5,1,0,-1,,
25/03/2024 11:55,Creag Meagaidh,TR,503924,880,15,20,Stob Coire Dubh,-1,120.00,12,100,2 - Trace,0,42,5,0,0,-3,123,15,Low,Moderate,0,0.2,1,218,0,12,0,1,0,-0.4,"Widespread crust. Dense snow layers, no failures between them. Only a trace of new snow at time of reporting.",
25/03/2024 11:40,Glencoe,AP,257505,970,90,35,Meall a Bhuiridh,-0.5,130.00,20,100,2 - Trace,0,120,10,0,0,-2.3,170,15,Low,Low,0,0.3,2,228,0,12,0,1,0,-0.8,"Light new snow, older windslab has a breakable crust.",
25/03/2024 11:00,Northern Cairngorms,KG/DG,011042,1095,120,30,Cairn Gorm,-1.8,130.00,10,100,4 - Light Showers,1,160,5,0,0,-3.4,178,9,Moderate,Moderate,0,2.2,2,244,0,12,5,1,0,-2.2,Snow profile not to ground.,
25/03/2024 10:42,Torridon,AC,150776,336,,0,"The Fain, Fannaichs.",4.8,108.00,13,60,2 - Trace,0,0,0,0,0,-3,90,21,Low,Low,0,,,200,0,12,0,2,0,0,No snow at obs site. Weather data only.,
25/03/2024 10:30,Lochaber,BM,193733,1200,120,20,Aonach Mor,-2.5,140.00,25,100,2 - Trace,1,105,20,0,0,-2.3,170,15,Moderate,Moderate,0,0.9,1,256,0,12,0,1,0,-2.3,Multiple weaknesses in the snowpack.,
24/03/2024 12:15,Creag Meagaidh,TR,442897,890,120,24,Coire Chriochairein SE backwall,-0.3,340.00,5,50,4 - Light Showers,1,69,32,0,0,-0.5,330,10,Moderate,Moderate,0,0.4,2,214,0,12,0,2,0,0,Trace of drifting during day. Minor roller ball activity on sun-exposed slopes for a time. General consolidating trend within snowpack.,
24/03/2024 12:09,Southern Cairngorms,JT,958923,1080,101,25,Beinn Bhrotain,-0.5,340.00,20,90,6 - Snow Showers,1,150,5,0,0,-0.1,324,49,Moderate,Moderate,2011,0.8,0,166,0,12,15,1,0,-0.8,,
24/03/2024 12:00,Glencoe,AP,045556,850,45,25,"Sgorr Dhonuil, Beinn a Bheithir.",3.2,300.00,5,40,0 - None,0,0,0,0,0,2.4,313,14,Moderate,Moderate,0,,,228,0,12,0,2,0,0,Weather observations only,
24/03/2024 11:26,Torridon,AC,151720,813,134,31,"Druim Reidh, Toman Coinnich, Fannaichs",0.6,2.00,5,100,2 - Trace,0,91,25,0,0,-2,360,12,Low,Low,0,0.3,1,198,0,12,0,1,0,0,A largely isothermic snowpack.,
24/03/2024 11:00,Lochaber,BM,194747,1070,100,40,Aonach Mor,-0.7,260.00,5,100,4 - Light Showers,0,280,20,0,0,2.4,313,14,Moderate,Moderate,0,1.1,2,252,0,12,0,1,0,-1,Multiple weaknesses in the snowpack.,
24/03/2024 11:00,Northern Cairngorms,DG,011042,1092,100,30,Cairn Gorm,-0.5,320.00,5,100,2 - Trace,0,120,20,0,0,-1.8,306,42,Considerable -,Considerable -,4400,1.4,3,242,0,12,5,1,0,-1.4,Snow profile not to ground. Multiple fails within snowpack.,
23/03/2024 12:00,Northern Cairngorms,DG,997043,990,45,30,Coire Cas,-0.9,290.00,15,100,4 - Light Showers,1,150,20,0,0,-2.7,272,64,Considerable -,Considerable +,4400,0.8,2,238,0,12,0,1,0,-0.7,Instabilities within the snowpack.,
23/03/2024 12:00,Lochaber,BF,192738,1200,130,20,"Near top of Easy Gully, Aonach Mor",-1.1,290.00,20,100,6 - Snow Showers,1,100,5,0,0,-1.5,249,34,Considerable -,Moderate,4400,0.8,2,246,0,12,5,1,0,-2,Failure at 16cm,
23/03/2024 11:50,Creag Meagaidh,TR,428887,865,15,26,"Below Cinderella, Inner Coire, Coire Ardair.",-0.6,270.00,25,100,8 - Snow,1,67,48,0,0,-2,280,30,Considerable -,Moderate,2011,1.1,1,206,0,12,0,1,0,-1.4,Recent loose snow avalanche activity in NNE facing gullies. Most snow below 900m showing early consolidation. Drifting contuing at higher altitudes.,
23/03/2024 11:45,Glencoe,AP,257504,900,100,25,Meall a Bhuiridh,0,270.00,25,90,8 - Snow,1,40,20,0,0,-1.5,249,34,Considerable -,Moderate,4400,0.4,1,220,0,12,0,1,0,-0.7,Squally showers with drifting.,
23/03/2024 11:13,Southern Cairngorms,JT,259854,962,80,36,Cuidhe Cròm,0.3,270.00,30,90,6 - Snow Showers,1,65,15,0,0,-0.7,283,40,Moderate,Moderate,1019,0.2,4,160,0,12,0,2,0,-0.2,Cross-loaded drift,
23/03/2024 11:06,Torridon,AC,243736,663,86,10,"Beinn Liath Bheag, Fannaichs",0,320.00,27,100,6 - Snow Showers,1,13,12,0,0,-2,315,38,Low,Moderate,0,0,0,192,0,12,0,2,0,0,"Shallow and thawing new snow cover, lying on bare ground.",
22/03/2024 12:00,Torridon,GP,967593,772,115,30,"Coire an Laoigh, Beinn Eighe",-0.7,270.00,20,100,4 - Light Showers,1,16,5,0,0,-3,225,50,Low,Moderate,0,0.7,1,188,0,12,0,1,0,0,"Snow profile site, small gully where some fresh snow had accumulated, very little snow.",
22/03/2024 11:15,Northern Cairngorms,MB/KG,997043,990,55,25,Coire Cas,-1.5,310.00,25,100,6 - Snow Showers,1,90,15,0,0,-3.8,260,62,Moderate,Considerable -,0,0.7,1,232,0,12,0,1,0,-1.2,Failure at 9cm,
22/03/2024 11:10,Southern Cairngorms,MD,159771,915,45,20,Coire Fhionn,-0.5,225.00,45,100,6 - Snow Showers,1,35,0,0,0,-1,280,60,Moderate,Moderate,0,0,3,154,0,12,0,1,0,0,Old now on NE aspects - v thin new snow in patches,
22/03/2024 11:00,Creag Meagaidh,BF,450901,900,100,30,Ming Window,-0.6,250.00,15,100,6 - Snow Showers,1,75,10,0,0,-2,240,35,Moderate,Considerable -,0,0.5,1,200,0,12,5,1,0,-0.6,Failure at 6cm,
22/03/2024 10:40,Glencoe,JS,252505,1050,0,38,Meall a Bhuiridh,-2.1,275.00,35,100,6 - Snow Showers,1,42,12,0,0,-3,237,44,Low,Moderate,0,0.6,2,214,0,12,0,1,0,-1.2,"Shears at 15cm and 23cm, graupel",
22/03/2024 10:00,Lochaber,BM,195744,1000,100,25,"Coire Dubh, Aonach Mor",-0.8,160.00,20,100,6 - Snow Showers,1,45,3,0,0,-3.1,237,44,Moderate,Considerable -,0,1.1,2,240,0,12,5,2,0,0,Weakness at 9cm.,
21/03/2024 12:00,Lochaber,BM,,650,,0,Aonach Mor,6.5,222.00,45,100,4 - Light Showers,0,0,0,0,1,3.5,222,38,Low,Moderate,0,,,236,0,12,0,2,0,0,Weather data only,
21/03/2024 11:30,Torridon,GP,883593,300,,0,above Abhainn Coire Mhic Nobuil,9.5,225.00,25,100,0 - None,0,0,0,0,0,4,225,60,Low,Low,0,,,188,0,12,0,2,0,0,Weather observations only,
21/03/2024 11:00,Northern Cairngorms,KG/IC,986054,660,,0,Sneachda burn,7.6,210.00,40,80,0 - None,0,0,0,0,1,4.1,228,39,Low,Moderate,0,,,232,0,12,0,2,0,0,"Storm force winds, weather obs only.",
21/03/2024 10:50,Southern Cairngorms,PN,329911,600,,0,Coyle's of Muick,4.7,185.00,32,95,0 - None,0,0,0,0,0,2.5,215,28,Low,Moderate,0,,,154,0,12,0,2,0,0,Observations only due to high winds.,
21/03/2024 10:40,Glencoe,JS,257507,850,70,40,Meall a Bhuiridh,5,280.00,17,100,0 - None,0,82,10,0,1,3,222,38,Low,Low,0,0,4,214,0,12,0,2,0,0,,
21/03/2024 10:30,Creag Meagaidh,MB,448897,880,90,32,Coire a Chriochairein,5.3,225.00,20,100,2 - Trace,0,135,8,0,1,3.5,222,38,Low,Moderate,0,0,1,198,0,12,0,2,0,0,,
20/03/2024 13:35,Glencoe,AP,257503,970,45,25,Meall a Bhuiridh,0.9,230.00,2,50,2 - Trace,0,130,10,0,0,1.3,180,7,Low,Low,0,0.1,3,212,0,12,0,2,0,-0.1,"Drizzle and a trace of new snow overnight on higher slopes, becoming dry today.",
20/03/2024 12:00,Northern Cairngorms,MB/KG,995034,940,88,20,Coire an t- Sneachda.,3.2,350.00,2,100,6 - Snow Showers,0,50,5,0,0,-1,226,13,Low,Low,0,0,3,226,0,12,0,1,0,0,,
20/03/2024 12:00,Southern Cairngorms,PN,251853,1050,356,15,"Top of Central Gully, Lochnagar.",0.3,,0,100,2 - Trace,0,60,7,0,0,-0.1,166,11,Low,Low,0,0,3,152,0,12,0,1,0,0,,
20/03/2024 11:55,Creag Meagaidh,TR,388846,940,10,24,"Sister ridge to East Ridge, Beinn a Chaorainn.",2.4,340.00,2,95,2 - Trace,0,39,5,0,0,-0.3,338,4,Low,Low,0,0,3,196,0,12,0,2,0,0,Mature spring snowpack. Trace of fresh snow.,
20/03/2024 11:15,Lochaber,JS/BM,261759,953,60,28,Stob Coire Gaibhre,1.5,16.00,5,95,2 - Trace,0,0,7,0,0,1.3,180,7,Low,Low,0,0,3,234,0,12,0,1,0,0,,
20/03/2024 11:00,Torridon,GP,947588,360,,0,Coire Dubh Mor,7.8,0.00,0,20,0 - None,0,0,0,0,0,1.4,270,5,Low,Low,0,,,188,0,12,0,2,0,0,Weather observations only,
19/03/2024 12:20,Torridon,GP,869526,687,,0,Sgurr na Bana-Mhoraire,3.6,270.00,25,80,0 - None,0,0,0,0,0,1,295,25,Low,Low,0,,,188,0,12,0,2,0,0,Weather observations only,
19/03/2024 12:00,Glencoe,AP,251507,970,5,20,Meall a Bhuiridh,1.3,240.00,20,70,2 - Trace,0,40,15,0,1,-0.9,212,31,Low,Low,0,0.1,1,210,0,12,0,2,0,-0.1,"Rain at all levels overnight, trace new snow earlier today on highest slopes.",
19/03/2024 11:45,Creag Meagaidh,TR,425885,966,10,28,"The Window. Inner Coire, Coire Ardair",0.3,270.00,15,100,2 - Trace,0,44,8,0,1,-0.5,270,20,Low,Low,1024,0,2,194,0,12,0,2,0,0,Isothermal snowpack. Minor full depth avalanche activity on Bellevue Buttress last night.,
19/03/2024 11:30,Lochaber,JS,168717,915,112,26,Observatory Gully,1.7,80.00,15,100,0 - None,0,140,12,0,1,-0.9,212,34,Low,Low,0,0,2,234,0,12,0,1,0,0,,
19/03/2024 11:15,Northern Cairngorms,MB DG,001041,1060,315,35,Coire Cas,1.7,290.00,10,100,2 - Trace,0,50,10,0,1,-0.9,212,34,Low,Low,1024,0.1,2,224,0,12,0,2,0,0,,
19/03/2024 11:15,Southern Cairngorms,SN,260857,895,115,20,"Lochnagar Col, East aspects",4.8,295.00,15,50,0 - None,0,35,10,0,0,2.4,223,38,Low,Low,0,0,1,152,0,12,0,2,0,0,,
18/03/2024 15:50,Southern Cairngorms,PN/SR,156773,920,40,15,"Meall Odhar, NE aspects",4.4,230.00,12,10,0 - None,0,36,8,0,0,4,220,19,Low,Low,0,0,2,152,0,12,0,1,0,0,,
18/03/2024 12:00,Glencoe,AP,256505,970,50,25,Meall a Bhuiridh,2.2,220.00,15,50,0 - None,0,120,20,0,1,1,180,33,Low,Low,0,0.1,2,210,0,12,0,2,0,-0.1,"Light rain overnight, dry today.",
18/03/2024 11:55,Creag Meagaidh,TR,445899,941,20,32,Min Choire,2.1,200.00,10,70,0 - None,0,53,4,0,0,0.5,192,20,Low,Low,0,0,1,194,0,12,0,1,0,0,Isothermal snowpack. Firmer where shaded with moist softer surface snow layer where sun exposed.,
18/03/2024 11:20,Lochaber,JS BM,162718,975,114,22,Coire na Ciste,2.2,24.00,10,80,0 - None,0,162,3,0,0,1.1,210,23,Low,Low,0,0,3,234,0,12,0,2,0,0,,
18/03/2024 10:52,Torridon,AC,223750,532,,0,"Meall Breac, Fannaichs",8.2,171.00,18,30,0 - None,0,0,0,0,0,0,157,41,Low,Low,0,,,188,0,12,0,2,0,0,Weather data only. No snow at obs site.,
18/03/2024 10:45,Northern Cairngorms,DG,991028,1060,0,35,Coire an t-Sneachda,2.1,211.00,5,20,0 - None,0,160,15,0,0,1,180,31,Moderate,Moderate,0,0,4,224,0,12,0,1,0,0,Snow profile not to ground.,
17/03/2024 13:19,Lochaber,MB/BM,192746,1080,334,20,North-West side of Aonach Mor.,4,230.00,10,80,4 - Light Showers,0,60,7,0,0,4.6,183,32,Low,Low,0,0,2,230,0,12,0,2,0,0,,
17/03/2024 12:50,Southern Cairngorms,SN,221853,1005,50,15,The Stuic,3.9,200.00,10,100,0 - None,0,100,18,0,0,4.5,183,25,Low,Low,0,0.2,1,152,0,12,0,2,0,0,A number of small sets of debris from overnight releases,
17/03/2024 12:00,Glencoe,PM,257505,980,90,33,Meall a\' Bhuiridh,4.8,200.00,8,100,0 - None,0,50,20,0,0,4.6,183,32,Low,Low,0,0,2,210,0,12,0,2,0,0,,
17/03/2024 11:30,Northern Cairngorms,KG/DG,001042,1090,290,30,Cas Head Wall,3.6,170.00,10,50,0 - None,0,75,15,0,0,2.3,185,32,Moderate,Moderate,5011,0,3,224,0,12,0,2,0,0,,
17/03/2024 11:27,Creag Meagaidh,JT,439883,624,,0,Coire Ardair,8.1,292.00,20,100,0 - None,0,0,0,0,1,4.6,183,32,Low,Low,0,,,194,0,12,0,2,0,0,Weather observations only,
17/03/2024 11:21,Torridon,AC,198741,654,342,26,"Creag Raineach Mor, Fannaichs.",8.4,82.00,6,45,0 - None,0,0,0,0,0,4,180,25,Low,Low,0,,,188,0,12,0,2,0,0,Weather data only. No snow at obs site.,
16/03/2024 14:43,Southern Cairngorms,SN,244859,1135,190,15,"Top RH Black Spout, Lochnagar",-1.6,180.00,10,50,0 - None,1,45,12,0,0,-1.3,166,24,Low,Moderate,0,2.1,2,152,0,12,0,1,0,-3.3,,
16/03/2024 12:30,Northern Cairngorms,KG,000043,1020,320,20,Cas,-0.7,163.00,25,20,0 - None,1,60,15,0,0,-3.7,273,24,Considerable +,Considerable +,0,3.2,4,224,0,12,0,1,0,-3.2,Fail on isolation @ 14cm.,
16/03/2024 12:00,Lochaber,MB/BM,188741,1120,338,25,North West side of Aonach Mor,-1.4,160.00,20,30,2 - Trace,1,75,5,0,0,-1.8,140,11,Moderate,Moderate,0,1.6,1,228,0,12,0,1,0,-3.8,Failure at 9cm.,
16/03/2024 11:06,Torridon,AC,156612,729,234,19,"Creagan nan Laogh, Fionn Bheinn",0.1,78.00,18,95,0 - None,0,26,20,0,0,-2,115,25,Low,Low,0,0,3,188,0,12,0,1,0,0,,
16/03/2024 11:00,Glencoe,PM,251505,1035,350,28,Meall a' Bhuiridh,-0.8,143.00,8,10,2 - Trace,1,40,2,0,0,-1.8,140,11,Low,Low,0,1.4,4,208,0,12,0,1,0,-2.1,,
16/03/2024 10:42,Creag Meagaidh,JT,443870,974,131,35,Coire Chomharsain,2,182.00,5,5,0 - None,1,60,5,0,0,-1.8,140,11,Low,Low,0,0,2,194,0,12,0,2,0,0,,
15/03/2024 12:24,Torridon,AC,150776,347,188,16,"The Fain, Fannaichs.",4.3,322.00,8,60,4 - Light Showers,0,0,0,0,0,-2,360,17,Low,Low,0,,,184,0,12,0,2,0,0,No snow at observation site. Weather data only.,
15/03/2024 12:15,Northern Cairngorms,KG,010046,1111,148,20,Ciste Mhearad,-1.3,337.00,20,100,8 - Snow,1,80,25,0,0,-2.3,337,15,Moderate,Considerable +,0,0.5,3,216,0,12,5,1,0,-0.8,Multiple failures within new windslab.,
15/03/2024 11:50,Lochaber,BM,192733,1200,250,20,Aonach Mor,-1.8,,15,40,6 - Snow Showers,1,42,7,0,0,-1.7,118,17,Moderate,Moderate,0,0.8,1,222,0,12,0,2,0,-0.8,Multiple weaknesses in the snowpack.,
15/03/2024 11:50,Glencoe,PM,248503,1050,348,29,Meall a\' Bhuiridh,-0.6,26.00,12,100,2 - Trace,1,50,4,0,0,-1.7,118,17,Low,Low,0,0.4,3,206,0,12,0,1,0,-0.3,,
15/03/2024 11:38,Creag Meagaidh,JT,425885,960,5,35,The Window - Inner Coire,-0.4,170.00,10,100,4 - Light Showers,1,65,10,0,0,-1.7,118,17,Moderate,Low,0,0.2,3,190,0,12,5,1,0,0,,
15/03/2024 11:25,Southern Cairngorms,PN,257858,920,345,20,"Lochnagar Col, W aspects",0.2,350.00,16,100,6 - Snow Showers,0,42,11,0,0,-1,58,14,Low,Low,0,0,2,146,0,12,0,1,0,0,,
14/03/2024 13:49,Torridon,DG,217745,410,,0,Allt a'Mhadaidh,6.7,270.00,5,95,0 - None,0,0,0,0,0,0,340,5,Low,Low,0,,,184,0,10,0,2,0,0,Weather observations only.,
14/03/2024 12:35,Creag Meagaidh,TR,448897,898,105,28,"Wall Gully, Sron Coire a Chriochairein.",0.6,110.00,15,100,2 - Trace,0,26,13,0,0,-0.3,130,20,Low,Moderate,0,0,2,188,0,10,0,2,0,0,Trace of drifting. Isothermal snowpack. Firmer surface layer at higher altitudes.,
14/03/2024 12:10,Southern Cairngorms,PN/IC,244859,1145,90,24,,1,80.00,18,85,4 - Light Showers,0,60,2,0,0,1,249,29,Low,Low,0,0,4,142,0,10,0,1,0,0,,
14/03/2024 12:00,Glencoe,PM,255504,1050,58,34,Meall a\' Bhuiridh,0.2,100.00,10,100,2 - Trace,0,50,5,0,0,-0.1,213,26,Low,Low,0,0.2,3,204,0,10,0,1,0,-0.2,,
14/03/2024 11:55,Northern Cairngorms,KG,998033,1104,270,40,Windy Col,1.8,136.00,5,100,4 - Light Showers,0,180,5,0,0,-0.5,241,41,Low,Moderate,0,0.1,2,212,0,10,0,1,0,0,Shear @10cm on clustered grains sz 2.,
14/03/2024 11:40,Lochaber,BM,193732,1210,70,15,Aonach Mor,-0.3,140.00,10,100,2 - Trace,0,0,1,0,0,-0.1,213,26,Low,Moderate,0,0.1,2,220,0,10,0,1,0,-0.1,Well bonded snowpack.,
13/03/2024 12:30,Southern Cairngorms,PN/IC,257857,920,330,26,"Lochnagar Col, West side.",1.2,212.00,16,60,2 - Trace,0,90,15,0,0,1.1,204,33,Low,Low,9021,0,2,140,0,10,0,1,0,0,A number of small avalanches occurred overnight in Lochnagar.,
13/03/2024 12:15,Creag Meagaidh,TR,427886,944,110,32,"The Window. Inner Coire, Coire Ardair",-0.3,270.00,30,40,2 - Trace,1,41,12,0,0,-2.6,230,40,Low,Low,1024,0,3,186,0,10,0,2,0,0,Only a trace of drifting. Rapid consolidation during drier conditions after wet start. Isothermal snowpack. Thin crust developing above 900m. Small overnight cornice triggered avalanche size 0.5 at top of Easy Gully.,
13/03/2024 12:00,Torridon,MD,785424,776,,,Glen Torridon,,,,50,0 - None,0,,,,1,1.4,210,50,Low,Low,,,,184,,10,0,2,,,Storm bound - Weather obs only,
13/03/2024 12:00,Glencoe,PM,257507,870,60,32,Meall a' Bhuiridh,1.1,225.00,15,100,0 - None,0,70,8,0,0,-2.7,201,35,Low,Low,0,0,1,204,0,10,0,2,0,0,,
13/03/2024 11:40,Northern Cairngorms,DG,992035,930,,0,Coire an t-Sneachda,0.2,220.00,20,90,2 - Trace,1,0,0,0,0,-2.2,194,37,Low,Low,0,,,210,0,10,0,2,0,0,Weather observations only.,
13/03/2024 11:40,Lochaber,BM,171715,920,30,35,"Coire Leis, Ben Nevis",0.4,330.00,20,100,2 - Trace,0,37,5,0,0,-2.7,201,35,Low,Low,1029,0,1,218,0,10,5,10,0,0,Well bonded wet snowpack,
13/03/2024 11:37,Creag Meagaidh,JT,657804,860,10,35,Drumochter Pt 902 (Stream Bed),2.5,240.00,20,30,2 - Trace,1,155,5,0,1,-2.7,201,35,Low,Low,0,0,1,184,0,10,0,2,0,0,,
12/03/2024 12:00,Northern Cairngorms,DG,991029,1050,0,35,"Goat track, Coire an t-Sneachda",0.1,0.00,0,100,0 - None,0,120,15,0,0,-1.5,173,15,Low,Low,0,0.5,3,210,0,10,0,1,0,-0.5,Snow profile not to ground.,
12/03/2024 11:45,Lochaber,JT,173713,960,341,35,"Coire Leis, Ben Nevis",0.3,198.00,20,100,4 - Light Showers,0,60,0,0,1,-0.4,162,16,Low,Considerable -,0,0.2,2,214,0,10,0,2,0,-0.1,,
12/03/2024 11:45,Creag Meagaidh,ATh,431884,800,350,40,Inner Coire,1.3,78.00,10,100,0 - None,0,90,2,0,0,0,135,25,Low,Moderate,0,0,1,184,0,10,0,1,0,0,Not to ground,
12/03/2024 11:15,Glencoe,GP,152548,950,350,25,Stob Coire nan Lochan,0.4,135.00,20,100,2 - Trace,0,51,0,0,0,-0.4,162,16,Low,Low,0,0,1,202,0,10,0,2,0,0,,
12/03/2024 11:00,Southern Cairngorms,SN,160770,940,40,30,"Coire Fionn, Glas Maol",0.3,135.00,10,100,0 - None,0,115,0,0,0,-0.1,167,17,Low,Low,0,0,2,140,0,10,0,1,0,0,,
12/03/2024 10:52,Torridon,AC,223732,793,352,31,"North Top, Beinn Liath Mhor Fannaich.",0.9,149.00,6,100,0 - None,0,45,10,0,0,0,135,19,Low,Low,0,0,4,184,0,10,0,1,0,0,,
11/03/2024 12:30,Northern Cairngorms,IC/KG,001042,1090,290,29,Left of Cas Head Wall,-1.3,138.00,15,100,0 - None,0,50,5,0,0,-2.6,241,5,Moderate,Moderate,0,0.5,1,210,0,10,0,1,0,-1,Fail @ 3cm and 17cm on partially decomposed.,
11/03/2024 12:10,Southern Cairngorms,PN,256856,980,325,30,"Lochnagar Col, right of Ladders",-0.9,142.00,8,100,0 - None,0,38,6,0,0,-1.1,110,13,Low,Low,0,0,3,140,0,10,0,1,0,0,,
11/03/2024 12:03,Lochaber,JT,188743,1036,304,35,Aonach Mor (Goose),0.9,166.00,10,100,0 - None,1,30,0,0,0,-0.7,137,21,Low,Low,0,1.7,3,214,0,10,0,2,0,-1.7,Firm and stable,
11/03/2024 12:00,Creag Meagaidh,ATh,434862,1020,320,20,Meall Coire Choille-Rais,0,147.00,5,100,2 - Trace,0,25,5,0,0,-1,135,17,Low,Low,0,0.4,1,182,0,10,0,1,0,-0.4,Pocket of shallow isolated windslab. Firm snow in most locations.,
11/03/2024 11:15,Glencoe,GP,249503,1083,300,25,Meall a Bhuiridh,-0.5,90.00,10,100,4 - Light Showers,0,50,20,0,0,-0.7,137,21,Low,Low,0,0.5,2,198,0,10,0,1,0,-1,,
11/03/2024 10:47,Torridon,AC,223750,532,291,16,"Meall Breac, Fannaichs",4.6,146.00,18,95,0 - None,0,0,0,0,0,-1,135,21,Low,Low,0,,,184,0,10,2,2,0,0,No snow at obs site. Weather data only.,
10/03/2024 12:10,Torridon,MD,974691,510,,0,Coire an Laoigh,4.1,90.00,30,95,0 - None,0,0,0,0,0,-3,90,40,Low,Low,0,,,184,0,10,0,2,0,0,Weather obs only,
10/03/2024 12:00,Glencoe,AP,257503,975,30,35,Meall a Bhuiridh,-0.8,90.00,20,100,0 - None,0,120,10,0,0,-2.1,185,15,Low,Low,0,0.2,2,198,0,10,0,1,0,-0.7,Thick misty conditions particularly more Easterly hills.,
10/03/2024 11:30,Southern Cairngorms,SN,257855,1032,325,20,"Above Southern sector, Lochnagar",-1.3,160.00,15,100,2 - Trace,1,80,18,0,0,-1.3,104,22,Low,Low,0,0.3,1,138,0,10,0,1,0,-1,,
10/03/2024 11:20,Northern Cairngorms,DG,914034,1030,270,40,Western Flank Coire an t-Sneachda,-1.4,270.00,10,100,2 - Trace,1,80,15,0,0,-4,120,38,Moderate,Low,0,0.4,3,208,0,10,0,1,0,-1.2,,
10/03/2024 10:55,Lochaber,MB,192737,1160,92,40,Aonach Mor,-2.6,135.00,10,100,2 - Trace,1,215,5,0,0,-2.1,185,15,Low,Low,0,0.6,2,212,0,10,0,1,0,-2.1,Failure at 45cm,
10/03/2024 10:45,Creag Meagaidh,BF,429884,900,360,30,"Inner Coire, Creag Meagaidh",-0.1,110.00,15,100,2 - Trace,0,230,10,0,0,-1.5,185,15,Low,Low,0,0.1,2,180,0,10,0,1,0,-0.2,Isolated areas of fresh snow.,
09/03/2024 12:05,Creag Meagaidh,TR,388847,920,320,30,Beinn a Chaorainn - centre broad ridge,-2.3,130.00,20,75,2 - Trace,1,42,4,0,0,-4,140,30,Low,Low,0,0.4,4,178,0,10,0,1,0,-2,Good snow ice predominates. Some v. limited drifting onto W to NW aspects.,
09/03/2024 11:50,Northern Cairngorms,DG,001042,1080,310,30,Coire Cas,-2.4,210.00,10,100,2 - Trace,1,22,10,0,0,-4,218,6,Moderate,Moderate,0,0.8,4,206,0,10,0,1,0,0,,
09/03/2024 11:43,Lochaber,MB,163715,1090,305,15,Coire na Ciste,-2.9,130.00,10,100,2 - Trace,1,203,3,0,0,-3.7,204,17,Low,Low,0,1.4,3,210,0,10,0,1,0,-3.7,Failure at 25cm,
09/03/2024 11:30,Southern Cairngorms,SN,164772,972,270,15,"Glas Maol, above Coire Fionn",-1.9,90.00,15,100,2 - Trace,1,90,15,0,0,-2.1,103,32,Low,Low,0,1,1,136,0,10,0,1,0,-2.3,Small localised drift,
09/03/2024 11:30,Glencoe,AP,251506,975,290,30,Meall a Bhuiridh,-2.5,90.00,30,100,2 - Trace,1,40,10,0,0,-3.7,204,17,Low,Low,0,1.1,3,196,0,10,0,1,0,-0.7,Light drift.,
09/03/2024 11:30,Torridon,MD,207727,700,20,25,Sgurr Mor,0.5,110.00,35,95,0 - None,0,40,0,0,0,-3,90,45,Low,Low,0,0.4,3,184,0,10,10,1,0,-0.7,Firm,
08/03/2024 12:00,Southern Cairngorms,PN,257855,1000,345,28,"Lochnagar, W aspects",-2.6,120.00,14,100,4 - Light Showers,1,56,8,0,0,-2.9,141,27,Low,Low,0,0.9,2,132,0,10,0,1,0,-2.9,,
08/03/2024 12:00,Glencoe,AP,257505,975,40,30,Meall a Bhuiridh,-2.4,80.00,25,90,2 - Trace,0,80,10,0,0,-4.1,149,25,Low,Low,0,1.1,3,194,0,10,0,1,0,-0.2,Odd flurry of new snow.,
